grande_area,modalidade,linha_de_fomento,total
Ciências Agrárias,ACT - Apoio ao Desenvolvimento Científico e Tecnológico,Apoio a Projetos de Pesquisas,9140660.94
Ciências Agrárias,ADC - Apoio à Difusão do Conhecimento,APOIO A DIVULGAÇÃO CIENTÍFICA E POPULARIZAÇÃO DA CIÊNCIA,137154.55
Ciências Agrárias,ADC - Apoio à Difusão do Conhecimento,APOIO A PROJETOS DE PESQUISA,632395.183
Ciências Agrárias,ADC - Apoio à Difusão do Conhecimento,Bolsas de Iniciação Científica,217591.52
Ciências Agrárias,AED - Apoio a Publicações Científicas,APOIO A DIVULGAÇÃO CIENTÍFICA E POPULARIZAÇÃO DA CIÊNCIA,132330.0
Ciências Agrárias,AED - Auxílio a Editoração e Publicação,Apoio a Periódicos Científicos,7871705.0
Ciências Agrárias,AI - Auxílio a Pesquisa,Apoio a Projetos de Pesquisas,266707633.36
Ciências Agrárias,APQ - Auxílio a Pesquisa,APOIO A PROJETOS DE PESQUISA,1757148333.24871
Ciências Agrárias,APQ - Auxílio a Pesquisa,Apoio a Projetos de Pesquisas,521111550.32
Ciências Agrárias,APV - Pesquisador Visitante,Apoio a Pesquisador Visitante,616721.54
Ciências Agrárias,ARC - Promoção de Eventos Científicos,APOIO A DIVULGAÇÃO CIENTÍFICA E POPULARIZAÇÃO DA CIÊNCIA,35388606.838
Ciências Agrárias,ARC - Promoção de Eventos Científicos,Apoio a Participação/Realização de Eventos,30909899.04
Ciências Agrárias,AT - Apoio Técnico a Pesquisa,Bolsas de Apoio Técnico,19834412.43
Ciências Agrárias,AT - Apoio Técnico à Pesquisa,APOIO A DIVULGAÇÃO CIENTÍFICA E POPULARIZAÇÃO DA CIÊNCIA,2310.0
Ciências Agrárias,AT - Apoio Técnico à Pesquisa,APOIO A PROJETOS DE PESQUISA,963112.52
Ciências Agrárias,ATP - Apoio Técnico em Extensão no País,APOIO A DIVULGAÇÃO CIENTÍFICA E POPULARIZAÇÃO DA CIÊNCIA,50272.96
Ciências Agrárias,ATP - Apoio Técnico em Extensão no País,APOIO A PROJETOS DE PESQUISA,527700.84
Ciências Agrárias,ATP - Apoio Técnico em Extensão no País,Bolsas de Apoio Técnico,19878113.1
Ciências Agrárias,AVG - Participação em Eventos Cientificos,Apoio a Participação/Realização de Eventos,3386893.9
Ciências Agrárias,BCB -,APOIO A PROJETOS DE PESQUISA,82422667.0
Ciências Agrárias,BEP - Bolsa Treinamento no Pais,Bolsa de Cota (Curta Dur.),46273.03
Ciências Agrárias,BEV - Bolsa Especialista Visitante,Bolsa de Cota (Curta Dur.),300321.58999999997
Ciências Agrárias,BJT - Atração de Jovens Talentos,Bolsas de Pesquisador/Especialista Visitante,5046519.97
Ciências Agrárias,BSP - Bolsa Treinamento no Exterior,Bolsa de Cota (Curta Dur.),82176.5
Ciências Agrárias,DCR - Desenvolvimento Cientifico Regional,Bolsas de Desenvolvimento Científico e Regional,31585073.17
Ciências Agrárias,DCR - Desenvolvimento Científico Regional,APOIO A PROJETOS DE PESQUISA,3782722.525
Ciências Agrárias,DEJ - Desenvolvimento Tecnológico e Inovação Ext Junior,APOIO A COOPERAÇÃO INTERNACIONAL,24061723.439999998
Ciências Agrárias,DEJ - Desenvolvimento Tecnológico e Inovação Ext Junior,Bolsas de Graduação,937820.63
Ciências Agrárias,DES - Desenvolvimento Tecnológico e Inovação Ext Sênior,APOIO A COOPERAÇÃO INTERNACIONAL,202598557.07
Ciências Agrárias,DT - Produtividade Desen. Tec. e Extensão Inovadora,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,19807.82
Ciências Agrárias,DT - Produtividade Desen. Tec. e Extensão Inovadora,Bolsas de Produtividade em Pesquisa e Tecnologia,3337800.0
Ciências Agrárias,DTC - Desenvolvimento Tecnológico em TICs,APOIO A PROJETOS DE PESQUISA,927249.45
Ciências Agrárias,DTC - Desenvolvimento Tecnológico em TICs,Bolsas de Desenvolvimento Tecnológico e Industrial,368100.0
Ciências Agrárias,DTI - Desenvolvimento Tecnológico Industrial,APOIO A COOPERAÇÃO INTERNACIONAL,75735.58
Ciências Agrárias,DTI - Desenvolvimento Tecnológico Industrial,APOIO A DIVULGAÇÃO CIENTÍFICA E POPULARIZAÇÃO DA CIÊNCIA,62435.4
Ciências Agrárias,DTI - Desenvolvimento Tecnológico Industrial,APOIO A PROJETOS DE PESQUISA,23822588.224
Ciências Agrárias,DTI - Desenvolvimento Tecnológico Industrial,Bolsas de Desenvolvimento Tecnológico e Industrial,101636185.06
Ciências Agrárias,EJR - Estágio Júnior no Exterior,Bolsas no Exterior,15283.95
Ciências Agrárias,ESN - Estágio Sênior no Exterior,Estágio,821389.94
Ciências Agrárias,EV - Especialista Visitante,APOIO A PROJETOS DE PESQUISA,5966820.95
Ciências Agrárias,EV - Especialista Visitante,Bolsas de Pesquisador/Especialista Visitante,3764604.79
Ciências Agrárias,EXP - Extensão no País,APOIO A DIVULGAÇÃO CIENTÍFICA E POPULARIZAÇÃO DA CIÊNCIA,53829.36
Ciências Agrárias,EXP - Extensão no País,APOIO A PROJETOS DE PESQUISA,1648430.71
Ciências Agrárias,EXP - Extensão no País,Bolsas de Extensão em Pesquisa,50606591.11
Ciências Agrárias,FIX - Fixação de Doutores,Bolsas de Fixação de Doutores,47112.0
Ciências Agrárias,GD - Doutorado,APOIO A PROJETOS DE PESQUISA,150186738.6804
Ciências Agrárias,GD - Doutorado,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,3144520.3417599997
Ciências Agrárias,GD - Doutorado,Bolsas de Doutorado,599016588.7
Ciências Agrárias,GDE - Doutorado no Exterior,Bolsas de Doutorado,62695246.31
Ciências Agrárias,GM - Mestrado,APOIO A PROJETOS DE PESQUISA,29245247.4
Ciências Agrárias,GM - Mestrado,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,34770.0
Ciências Agrárias,GM - Mestrado,Bolsas de Mestrado,371215828.31
Ciências Agrárias,IC - Iniciação Científica,APOIO A PROJETOS DE PESQUISA,1934045.8
Ciências Agrárias,IC - Iniciação Científica,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,62290697.0
Ciências Agrárias,IC - Iniciação Científica,Bolsas de Iniciação Científica,242955461.57
Ciências Agrárias,ICJ - Iniciação Científica Júnior,APOIO A DIVULGAÇÃO CIENTÍFICA E POPULARIZAÇÃO DA CIÊNCIA,36900.0
Ciências Agrárias,ICJ - Iniciação Científica Júnior,APOIO A PROJETOS DE PESQUISA,212402.4
Ciências Agrárias,ICJ - Iniciação Científica Júnior,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,4869746.1
Ciências Agrárias,ICJ - Iniciação Científica Júnior,Bolsas de Iniciação Científica Júnior,10705600.0
Ciências Agrárias,IEX - Iniciação ao Extensionismo,APOIO A PROJETOS DE PESQUISA,98739.16
Ciências Agrárias,IEX - Iniciação ao Extensionismo,Bolsas de Iniciação Científica,5733360.0
Ciências Agrárias,INT - Bolsa Inova Talentos,APOIO A PROJETOS DE PESQUISA,246400.0
Ciências Agrárias,IT - Iniciação Tecnológica,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,10497355.4
Ciências Agrárias,IT - Iniciação Tecnológica,Bolsas de Iniciação Tecnológica e Industrial,30891580.0
Ciências Agrárias,ITC - Iniciação Tecnológica em TIC's,APOIO A PROJETOS DE PESQUISA,54512.75
Ciências Agrárias,ITC - Iniciação Tecnológica em TICs,Bolsas de Iniciação Tecnológica e Industrial,23500.0
Ciências Agrárias,ITI - Iniciação Tecnológica Industrial,APOIO A PROJETOS DE PESQUISA,6836223.144
Ciências Agrárias,ITI - Iniciação Tecnológica e Industrial,Bolsas de Iniciação Tecnológica e Industrial,22806415.45
Ciências Agrárias,MAT - Apoio Tecnico,Bolsas de Apoio Técnico,86400.0
Ciências Agrárias,MDC - Desenvolvimento Cientifico da Metrologia Nacional,Bolsas de Desenvolvimento Científico e Regional,399760.0
Ciências Agrárias,MIT - Iniciacao Tecnologica,Bolsas de Iniciação Tecnológica e Industrial,16240.0
Ciências Agrárias,PAV - Bolsa Pesquisador-Avaliador,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,71060.0
Ciências Agrárias,PAV - Bolsa Pesquisador-Avaliador,Indefinido,166980.0
Ciências Agrárias,PCI - Programa de Capacitação Institucional,Bolsas de Desenvolvimento Tecnológico e Industrial,2043200.0
Ciências Agrárias,PD - Pós-doutorado,Bolsas de Pós-doutorado,3728815.0
Ciências Agrárias,PDE - Pós-Doutorado no Exterior,APOIO A COOPERAÇÃO INTERNACIONAL,727894605.25645
Ciências Agrárias,PDE - Pós-Doutorado no Exterior,APOIO A PROJETOS DE PESQUISA,5023566.27
Ciências Agrárias,PDE - Pós-Doutorado no Exterior,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,25780418.90075
Ciências Agrárias,PDE - Pós-doutorado no Exterior,Bolsas de Pós-doutorado,51182675.21
Ciências Agrárias,PDI - Pos-doutorado Empresarial,Bolsas de Pós-doutorado,4021375.88
Ciências Agrárias,PDI - Pós-Doutorado Empresarial,APOIO A PROJETOS DE PESQUISA,639771.6
Ciências Agrárias,PDI - Pós-Doutorado Empresarial,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,74.69999999999999
Ciências Agrárias,PDJ - Pós-Doutorado Júnior,APOIO A PROJETOS DE PESQUISA,7260237.74
Ciências Agrárias,PDJ - Pós-Doutorado Júnior,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,19314867.16164
Ciências Agrárias,PDJ - Pós-doutorado Júnior,Bolsas de Pós-doutorado,117453362.93
Ciências Agrárias,PDP - Pós-doutorado,Bolsas de Pós-doutorado,16430876.88
Ciências Agrárias,PDS - Pós-Doutorado Sênior,APOIO A PROJETOS DE PESQUISA,490551.36
Ciências Agrárias,PDS - Pós-Doutorado Sênior,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,10338565.97
Ciências Agrárias,PDS - Pós-doutorado Sênior,Bolsas de Pós-doutorado,8854931.67
Ciências Agrárias,PDT - Pós-doutorado Especial em Taxonomia,Bolsas de Pós-doutorado,113000.0
Ciências Agrárias,PQ -,0.0 - Problemas Encontrar Modalidade Processo,4233610.0
Ciências Agrárias,PQ - Produtividade em Pesquisa,0.0 - Problemas Encontrar Modalidade Processo,42410030.0
Ciências Agrárias,PQ - Produtividade em Pesquisa,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,51115964.3
Ciências Agrárias,PQ - Produtividade em Pesquisa,Bolsas de Produtividade em Pesquisa e Tecnologia,608586407.22
Ciências Agrárias,PV - Pesquisador Visitante,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,67.6
Ciências Agrárias,PV - Pesquisador Visitante,Bolsas de Pesquisador/Especialista Visitante,3154604.43
Ciências Agrárias,PVE - Pesquisador Visitante Estrangeiro,Bolsas de Pesquisador/Especialista Visitante,6006000.0
Ciências Agrárias,RD - Recem-Doutor,Bolsas de Pesquisa Especial,2830535.32
Ciências Agrárias,SET - Fixação de Recursos Humanos,APOIO A PROJETOS DE PESQUISA,16200711.23
Ciências Agrárias,SET - Fixação de Recursos Humanos,Bolsas de Fixação de Doutores,31411420.0
Ciências Agrárias,SPE - Estagio/Especializacao no Exterior,Estágio,14444.92
Ciências Agrárias,SWE - Doutorado Sanduíche no Exterior,APOIO A COOPERAÇÃO INTERNACIONAL,272182750.56342
Ciências Agrárias,SWE - Doutorado Sanduíche no Exterior,APOIO A PROJETOS DE PESQUISA,6025715.96
Ciências Agrárias,SWE - Doutorado Sanduíche no Exterior,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,24408631.59335
Ciências Agrárias,SWE - Doutorado Sanduíche no Exterior,Bolsas de Doutorado,38889313.23
Ciências Agrárias,SWG - Graduação Sanduíche no Exterior,Bolsas de Graduação,104241143.9
Ciências Agrárias,SWI - Doutorado-Sanduiche Empresarial,Bolsas de Doutorado,32869.0
Ciências Agrárias,SWP - Doutorado Sanduíche no País,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,53532.3
Ciências Agrárias,SWP - Doutorado-Sanduiche no Pais,Bolsas de Doutorado,663063.99
Ciências Agrárias,VFJ - Pesquisador Visitante FIOCRUZ Júnior,Bolsas de Pós-doutorado,656700.0
Ciências Biológicas,ACT - Apoio ao Desenvolvimento Científico e Tecnológico,Apoio a Projetos de Pesquisas,13064750.12
Ciências Biológicas,ADC - Apoio à Difusão do Conhecimento,APOIO A DIVULGAÇÃO CIENTÍFICA E POPULARIZAÇÃO DA CIÊNCIA,131245.852
Ciências Biológicas,ADC - Apoio à Difusão do Conhecimento,APOIO A PROJETOS DE PESQUISA,2399176.039
Ciências Biológicas,ADC - Apoio à Difusão do Conhecimento,Bolsas de Iniciação Científica,120089.5
Ciências Biológicas,AED - Apoio a Publicações Científicas,APOIO A DIVULGAÇÃO CIENTÍFICA E POPULARIZAÇÃO DA CIÊNCIA,96397.0
Ciências Biológicas,AED - Auxílio a Editoração e Publicação,Apoio a Periódicos Científicos,8850577.63
Ciências Biológicas,AI - Auxílio a Pesquisa,Apoio a Projetos de Pesquisas,337652002.21
Ciências Biológicas,APQ - Auxílio a Pesquisa,APOIO A PROJETOS DE PESQUISA,5948232945.50285
Ciências Biológicas,APQ - Auxílio a Pesquisa,Apoio a Projetos de Pesquisas,865945677.56
Ciências Biológicas,APV - Pesquisador Visitante,Apoio a Pesquisador Visitante,924202.49
Ciências Biológicas,ARC - Promoção de Eventos Científicos,APOIO A DIVULGAÇÃO CIENTÍFICA E POPULARIZAÇÃO DA CIÊNCIA,36774582.1025
Ciências Biológicas,ARC - Promoção de Eventos Científicos,Apoio a Participação/Realização de Eventos,40270207.7
Ciências Biológicas,AT - Apoio Técnico a Pesquisa,Bolsas de Apoio Técnico,39841040.94
Ciências Biológicas,AT - Apoio Técnico à Pesquisa,APOIO A PROJETOS DE PESQUISA,2748225.2
Ciências Biológicas,ATP - Apoio Técnico em Extensão no País,APOIO A DIVULGAÇÃO CIENTÍFICA E POPULARIZAÇÃO DA CIÊNCIA,197442.44
Ciências Biológicas,ATP - Apoio Técnico em Extensão no País,APOIO A PROJETOS DE PESQUISA,895002.82
Ciências Biológicas,ATP - Apoio Técnico em Extensão no País,Bolsas de Apoio Técnico,5719861.76
Ciências Biológicas,AVG - Participação em Eventos Cientificos,Apoio a Participação/Realização de Eventos,4401606.4
Ciências Biológicas,BCB -,APOIO A PROJETOS DE PESQUISA,357929649.0
Ciências Biológicas,BEP - Bolsa Treinamento no Pais,Bolsa de Cota (Curta Dur.),606826.25
Ciências Biológicas,BEV - Bolsa Especialista Visitante,Bolsa de Cota (Curta Dur.),1721580.61
Ciências Biológicas,BJT - Atração de Jovens Talentos,APOIO A PROJETOS DE PESQUISA,98416.4
Ciências Biológicas,BJT - Atração de Jovens Talentos,Bolsas de Pesquisador/Especialista Visitante,20652846.4
Ciências Biológicas,BSP - Bolsa Treinamento no Exterior,Bolsa de Cota (Curta Dur.),1211142.16
Ciências Biológicas,DCR - Desenvolvimento Cientifico Regional,Bolsas de Desenvolvimento Científico e Regional,22538110.6
Ciências Biológicas,DCR - Desenvolvimento Científico Regional,APOIO A PROJETOS DE PESQUISA,5298846.775
Ciências Biológicas,DEJ - Desenvolvimento Tecnológico e Inovação Ext Junior,APOIO A COOPERAÇÃO INTERNACIONAL,25865683.89
Ciências Biológicas,DEJ - Desenvolvimento Tecnológico e Inovação Ext Junior,Bolsas de Graduação,369705.58999999997
Ciências Biológicas,DES - Desenvolvimento Tecnológico e Inovação,Bolsas de Graduação,192842.19
Ciências Biológicas,DES - Desenvolvimento Tecnológico e Inovação Ext Sênior,APOIO A COOPERAÇÃO INTERNACIONAL,270402608.95311
Ciências Biológicas,DES - Desenvolvimento Tecnológico e Inovação Ext Sênior,APOIO A PROJETOS DE PESQUISA,94597.09
Ciências Biológicas,DT - Produtividade Desen. Tec. e Extensão Inovadora,0.0 - Problemas Encontrar Modalidade Processo,18340.0
Ciências Biológicas,DT - Produtividade Desen. Tec. e Extensão Inovadora,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,39444.88
Ciências Biológicas,DT - Produtividade Desen. Tec. e Extensão Inovadora,Bolsas de Produtividade em Pesquisa e Tecnologia,1052400.0
Ciências Biológicas,DTC - Desenvolvimento Tecnológico em TICs,APOIO A PROJETOS DE PESQUISA,764600.4
Ciências Biológicas,DTC - Desenvolvimento Tecnológico em TICs,Bolsas de Desenvolvimento Tecnológico e Industrial,1177200.0
Ciências Biológicas,DTI - Desenvolvimento Tecnológico Industrial,APOIO A COOPERAÇÃO INTERNACIONAL,841245.08
Ciências Biológicas,DTI - Desenvolvimento Tecnológico Industrial,APOIO A DIVULGAÇÃO CIENTÍFICA E POPULARIZAÇÃO DA CIÊNCIA,60140.48
Ciências Biológicas,DTI - Desenvolvimento Tecnológico Industrial,APOIO A PROJETOS DE PESQUISA,64424537.492
Ciências Biológicas,DTI - Desenvolvimento Tecnológico Industrial,Bolsas de Desenvolvimento Tecnológico e Industrial,133042262.24
Ciências Biológicas,EJR - Estágio Júnior no Exterior,Bolsas no Exterior,42619.07
Ciências Biológicas,ESN - Estágio Sênior no Exterior,Estágio,2402821.67
Ciências Biológicas,EV - Especialista Visitante,APOIO A DIVULGAÇÃO CIENTÍFICA E POPULARIZAÇÃO DA CIÊNCIA,39032.5
Ciências Biológicas,EV - Especialista Visitante,APOIO A PROJETOS DE PESQUISA,2579048.45
Ciências Biológicas,EV - Especialista Visitante,Bolsas de Pesquisador/Especialista Visitante,3819269.44
Ciências Biológicas,EVF - Especialista Visitante FIOCRUZ,Bolsas de Pesquisador/Especialista Visitante,194903.6
Ciências Biológicas,EVM - Especialista Visitante Máster FIOCRUZ,Bolsas de Pesquisador/Especialista Visitante,1334896.92
Ciências Biológicas,EXP - Extensão no País,APOIO A DIVULGAÇÃO CIENTÍFICA E POPULARIZAÇÃO DA CIÊNCIA,139499.388
Ciências Biológicas,EXP - Extensão no País,APOIO A PROJETOS DE PESQUISA,3134392.358
Ciências Biológicas,EXP - Extensão no País,Bolsas de Extensão em Pesquisa,6252002.62
Ciências Biológicas,FIX - Fixação de Doutores,Bolsas de Fixação de Doutores,335255.16000000003
Ciências Biológicas,GD - Doutorado,APOIO A PROJETOS DE PESQUISA,176232072.9804
Ciências Biológicas,GD - Doutorado,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,8727521.39168
Ciências Biológicas,GD - Doutorado,Bolsas de Doutorado,764892674.21
Ciências Biológicas,GDE - Doutorado no Exterior,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,24935.358920000002
Ciências Biológicas,GDE - Doutorado no Exterior,Bolsas de Doutorado,123905045.53
Ciências Biológicas,GM - Mestrado,APOIO A PROJETOS DE PESQUISA,24551630.1
Ciências Biológicas,GM - Mestrado,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,54760.93165
Ciências Biológicas,GM - Mestrado,Bolsas de Mestrado,356219547.81
Ciências Biológicas,IC - Iniciação Científica,APOIO A PROJETOS DE PESQUISA,3776528.1
Ciências Biológicas,IC - Iniciação Científica,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,60708210.2
Ciências Biológicas,IC - Iniciação Científica,Bolsas de Iniciação Científica,245718866.18
Ciências Biológicas,ICJ - Iniciação Científica Júnior,APOIO A DIVULGAÇÃO CIENTÍFICA E POPULARIZAÇÃO DA CIÊNCIA,329534.8
Ciências Biológicas,ICJ - Iniciação Científica Júnior,APOIO A PROJETOS DE PESQUISA,273424.0
Ciências Biológicas,ICJ - Iniciação Científica Júnior,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,3369582.7
Ciências Biológicas,ICJ - Iniciação Científica Júnior,Bolsas de Iniciação Científica Júnior,6043400.0
Ciências Biológicas,IEX - Iniciação ao Extensionismo,APOIO A PROJETOS DE PESQUISA,301711.36
Ciências Biológicas,IEX - Iniciação ao Extensionismo,Bolsas de Iniciação Científica,326520.0
Ciências Biológicas,INT - Bolsa Inova Talentos,APOIO A PROJETOS DE PESQUISA,408100.0
Ciências Biológicas,IT - Iniciação Tecnológica,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,7935569.8
Ciências Biológicas,IT - Iniciação Tecnológica,Bolsas de Iniciação Tecnológica e Industrial,17744040.0
Ciências Biológicas,ITC - Iniciação Tecnológica em TIC's,APOIO A PROJETOS DE PESQUISA,30635.75
Ciências Biológicas,ITI - Iniciação Tecnológica Industrial,APOIO A PROJETOS DE PESQUISA,3803670.694
Ciências Biológicas,ITI - Iniciação Tecnológica e Industrial,Bolsas de Iniciação Tecnológica e Industrial,8038826.12
Ciências Biológicas,MAT - Apoio Tecnico,Bolsas de Apoio Técnico,1099580.0
Ciências Biológicas,MDC - Desenvolvimento Cientifico da Metrologia Nacional,Bolsas de Desenvolvimento Científico e Regional,3274880.0
Ciências Biológicas,MDT - Desenvolvimento Tecnologico,Bolsas de Desenvolvimento Tecnológico e Industrial,1881080.0
Ciências Biológicas,MIT - Iniciacao Tecnologica,Bolsas de Iniciação Tecnológica e Industrial,478620.0
Ciências Biológicas,PAV - Bolsa Pesquisador-Avaliador,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,30504.2
Ciências Biológicas,PAV - Bolsa Pesquisador-Avaliador,Indefinido,104320.0
Ciências Biológicas,PCI - Programa de Capacitação Institucional,Bolsas de Desenvolvimento Tecnológico e Industrial,23788020.0
Ciências Biológicas,PD - Pós-doutorado,Bolsas de Pós-doutorado,7364328.85
Ciências Biológicas,PDE - Pós-Doutorado no Exterior,APOIO A COOPERAÇÃO INTERNACIONAL,1162154711.27054
Ciências Biológicas,PDE - Pós-Doutorado no Exterior,APOIO A PROJETOS DE PESQUISA,65587311.7748
Ciências Biológicas,PDE - Pós-Doutorado no Exterior,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,4663989.77344
Ciências Biológicas,PDE - Pós-doutorado no Exterior,Bolsas de Pós-doutorado,126175223.92
Ciências Biológicas,PDI - Pos-doutorado Empresarial,Bolsas de Pós-doutorado,3776596.26
Ciências Biológicas,PDI - Pós-Doutorado Empresarial,APOIO A PROJETOS DE PESQUISA,364061.3
Ciências Biológicas,PDI - Pós-Doutorado Empresarial,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,16127.6
Ciências Biológicas,PDJ - Pós-Doutorado Júnior,APOIO A COOPERAÇÃO INTERNACIONAL,39825.8
Ciências Biológicas,PDJ - Pós-Doutorado Júnior,APOIO A PROJETOS DE PESQUISA,11961997.1
Ciências Biológicas,PDJ - Pós-Doutorado Júnior,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,28508385.21756
Ciências Biológicas,PDJ - Pós-doutorado Júnior,Bolsas de Pós-doutorado,201605447.9
Ciências Biológicas,PDP - Pós-doutorado,Bolsas de Pós-doutorado,18068021.34
Ciências Biológicas,PDS - Pós-Doutorado Sênior,APOIO A PROJETOS DE PESQUISA,1136556.44
Ciências Biológicas,PDS - Pós-Doutorado Sênior,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,4611353.9
Ciências Biológicas,PDS - Pós-doutorado Sênior,Bolsas de Pós-doutorado,13263947.09
Ciências Biológicas,PDT - Pós-doutorado Especial em Taxonomia,Bolsas de Pós-doutorado,1754364.62
Ciências Biológicas,PJF - Pós-Doutorado Junior FIOCRUZ,Bolsas de Pós-doutorado,3517146.98
Ciências Biológicas,PQ -,0.0 - Problemas Encontrar Modalidade Processo,5516040.0
Ciências Biológicas,PQ - Produtividade em Pesquisa,0.0 - Problemas Encontrar Modalidade Processo,56957885.0
Ciências Biológicas,PQ - Produtividade em Pesquisa,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,68344863.48856
Ciências Biológicas,PQ - Produtividade em Pesquisa,Bolsas de Produtividade em Pesquisa e Tecnologia,775633937.29
Ciências Biológicas,PSF - Pesquisador Visitante Senior FIOCRUZ,Bolsas de Pesquisador/Especialista Visitante,2334447.7600000002
Ciências Biológicas,PV - Pesquisador Visitante,APOIO A PROJETOS DE PESQUISA,45591.0
Ciências Biológicas,PV - Pesquisador Visitante,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,129.91454
Ciências Biológicas,PV - Pesquisador Visitante,Bolsas de Pesquisador/Especialista Visitante,7630235.65
Ciências Biológicas,PVE - Pesquisador Visitante Estrangeiro,Bolsas de Pesquisador/Especialista Visitante,14760600.0
Ciências Biológicas,RD - Recem-Doutor,Bolsas de Pesquisa Especial,2934412.9699999997
Ciências Biológicas,SET - Fixação de Recursos Humanos,APOIO A PROJETOS DE PESQUISA,15306760.54
Ciências Biológicas,SET - Fixação de Recursos Humanos,Bolsas de Fixação de Doutores,36007650.0
Ciências Biológicas,SPE - Estagio/Especializacao no Exterior,Estágio,30405.82
Ciências Biológicas,SWE - Doutorado Sanduíche no Exterior,APOIO A COOPERAÇÃO INTERNACIONAL,444046455.83948
Ciências Biológicas,SWE - Doutorado Sanduíche no Exterior,APOIO A PROJETOS DE PESQUISA,7426260.77025
Ciências Biológicas,SWE - Doutorado Sanduíche no Exterior,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,21085422.31009
Ciências Biológicas,SWE - Doutorado Sanduíche no Exterior,Bolsas de Doutorado,61354060.76
Ciências Biológicas,SWG - Graduação Sanduíche no Exterior,Bolsas de Graduação,198919196.99
Ciências Biológicas,SWI - Doutorado-Sanduiche Empresarial,Bolsas de Doutorado,13900.0
Ciências Biológicas,SWP - Doutorado Sanduíche no País,BOLSAS DE FORMAÇÃO E DE PESQUISADORES,69455.3
Ciências Biológicas,SWP - Doutorado-Sanduiche no Pais,Bolsas de Doutorado,569997.91
Ciências Biológicas,VFJ - Pesquisador Visitante FIOCRUZ Júnior,Bolsas de Pós-doutorado,1712700.0
Ciências Biológicas,VFP - Pesquisador Visitante FIOCRUZ Pleno,Bolsas de Pesquisador/Especialista Visitante,360000.0
Ciências Exatas e da Terra,ACT - Apoio ao Desenvolvimento Científico e Tecnológico,Apoio a Projetos de Pesquisas,13985548.81
Ciências Exatas e da Terra,ADC - Apoio à Difusão do Conhecimento,APOIO A DIVULGAÇÃO CIENTÍFICA E POPULARIZAÇÃO DA CIÊNCIA,380967.173
Ciências Exatas e da Terra,ADC - Apoio à Difusão do Conhecimento,APOIO A PROJETOS DE PESQUISA,1547074.708
Ciências Exatas e da Terra,ADC - Apoio à Difusão do Conhecimento,Bolsas de Iniciação Científica,11283692.5
Ciências Exatas e da Terra,AED - Apoio a Publicações Científicas,APOIO A DIVULGAÇÃO CIENTÍFICA E POPULARIZAÇÃO DA CIÊNCIA,129136.0
