"ano","cidade","pais","total"
"2004","Uxbridge","ING - Inglaterra","39630.22"
"2004","York","ING - Inglaterra","39630.22"
"2004","Udine","ITA - Itália","39430.82"
"2004","Coral Gables","EUA - Estados Unidos","38450.77"
"2004","Kiel","RFA - Alemanha","37786.79"
"2004","Volta Redonda","BRA - Brasil","37347.03"
"2004","Murcia","ESP - Espanha","37318.66"
"2004",NULL,"DIN - Dinamarca","36864.11"
"2004","Golden","EUA - Estados Unidos","36388.44"
"2004","Frankfurt am Main","RFA - Alemanha","36162.17"
"2004","Sydney","AUS - Austrália","35721.79"
"2004","Bragança Paulista","BRA - Brasil","35052.09"
"2004","A Coruna","ESP - Espanha","35050.92"
"2004","Palmas","BRA - Brasil","33728.92"
"2004","Nottingham","ING - Inglaterra","32655.45"
"2004","Barro Preto","BRA - Brasil","32232.48"
"2004","Marseille","FRA - França","32196.42"
"2004","Athens","EUA - Estados Unidos","31843.68"
"2004","Montgomery","EUA - Estados Unidos","31448.19"
"2004","Reston","EUA - Estados Unidos","31444.46"
"2004","Caçapava","BRA - Brasil","31334.76"
"2004","Stony Brook","EUA - Estados Unidos","31155.75"
"2004","Manhattan","EUA - Estados Unidos","30205.95"
"2004","Leipzig","RFA - Alemanha","29197.23"
"2004","Buffalo","EUA - Estados Unidos","29152.56"
"2004","Franca","BRA - Brasil","29052.34"
"2004","Criciúma","BRA - Brasil","28671.00"
"2004","Kalmar","SUE - Suécia","28500.91"
"2004","Guarapuava","BRA - Brasil","28225.64"
"2004","Newcastle","ING - Inglaterra","28135.84"
"2004","Paulínia","BRA - Brasil","27903.02"
"2004","Denver","EUA - Estados Unidos","27394.56"
"2004","Colombo","BRA - Brasil","27340.29"
"2004","Columbus","EUA - Estados Unidos","26971.64"
"2004","Eindhoven","HOL - Holanda","26881.86"
"2004","Wurzburg","RFA - Alemanha","26650.38"
"2004","Viterbo","ITA - Itália","26364.08"
"2004","Arraial do Cabo","BRA - Brasil","26131.08"
"2004","Taubaté","BRA - Brasil","26131.08"
"2004","São Sebastião","BRA - Brasil","26131.08"
"2004","Santa Cruz do Sul","BRA - Brasil","26055.28"
"2004","Columbia","EUA - Estados Unidos","25588.22"
"2004","Geneve","SUI - Suiça","25205.21"
"2004","Lages","BRA - Brasil","25034.71"
"2004","Ijuí","BRA - Brasil","24881.04"
"2004","Oxford","EUA - Estados Unidos","24737.35"
"2004","Sorocaba","BRA - Brasil","24170.4"
"2004","Kassel","RFA - Alemanha","24029.46"
"2004","Camaçari","BRA - Brasil","23827.35"
"2004","Corumbá","BRA - Brasil","23606.14"
"2004","Sassari","ITA - Itália","23281.56"
"2004","Compiegne","FRA - França","23076.99"
"2004","Greenbelt","EUA - Estados Unidos","23048.8"
"2004","Santiago","CHL - Chile","22488.58"
"2004","Nova Odessa","BRA - Brasil","22429.44"
"2004","Alfenas","BRA - Brasil","21631.69"
"2004","Joaçaba","BRA - Brasil","21171.32"
"2004","Joinville","BRA - Brasil","21171.32"
"2004","Aquidauana","BRA - Brasil","21044.56"
"2004","São José dos Pinhais","BRA - Brasil","20948.48"
"2004","Bern","SUI - Suiça","20526.02"
"2004","Knoxville","EUA - Estados Unidos","19691.76"
"2004","Itatiba","BRA - Brasil","19396.48"
"2004","Cincinnati","EUA - Estados Unidos","18592.47"
"2004","Tokyo","JAP - Japão","18496.85"
"2004","Zurich","SUI - Suiça","18385.85"
"2004","Merced","EUA - Estados Unidos","18265.29"
"2004","Santos","BRA - Brasil","17621.64"
"2004","Creteil","FRA - França","16573.58"
"2004","Macapá","BRA - Brasil","16524.02"
"2004","Santa Gertrudes","BRA - Brasil","16500"
"2004","Maisons-Alfort","FRA - França","15886.84"
"2004","Chestnut Hill","EUA - Estados Unidos","15556.27"
"2004","Upton","EUA - Estados Unidos","15384.06"
"2004","Versailles","FRA - França","15335.84"
"2004","Aveiro","POR - Portugal","15072.36"
"2004","Torino","ITA - Itália","14852.35"
"2004","Jacarezinho","BRA - Brasil","14103.3"
"2004","Dunedin","NZL - Nova Zelândia","13796.47"
"2004","Orsay","FRA - França","13339.17"
"2004","Bogota","COL - Colômbia","12859.77"
"2004","Gif-sur-Yvette","FRA - França","12578.32"
"2004","Newcastle","AUS - Austrália","12294.94"
"2004","Fayetteville","EUA - Estados Unidos","12143.96"
"2004","Alegre","BRA - Brasil","11729.83"
"2004","College Station","EUA - Estados Unidos","11131.72"
"2004","Sumaré","BRA - Brasil","11092.8"
"2004","Caldas","BRA - Brasil","10649.04"
"2004","Duque de Caxias","BRA - Brasil","10522.28"
"2004","Guarulhos","BRA - Brasil","10522.28"
"2004","Sobral","BRA - Brasil","10522.28"
"2004","Vassouras","BRA - Brasil","10522.28"
"2004","Coronel Fabriciano","BRA - Brasil","10522.28"
"2004","São Gonçalo","BRA - Brasil","10522.28"
"2004","Marburg","RFA - Alemanha","10268.15"
"2004","Ipatinga","BRA - Brasil","8874.24"
"2004","Itapetinga","BRA - Brasil","8874.2"
"2004","Chambery","FRA - França","8874.2"
"2004","Marechal Cândido Rondon","BRA - Brasil","8874.2"
"2004","São Caetano do Sul","BRA - Brasil","8874.2"
"2004","Krakow","POL - Polônia","8319.79"
"2004","Pantano Grande","BRA - Brasil","8100"
"2004","Seoul","CRS - Coréia do Sul","5573.25"
"2004","Enschede","HOL - Holanda","4472.32"
"2004","Bagé","BRA - Brasil","4028.4"
"2004","Linhares","BRA - Brasil","3864.08"
"2004","Chatenay-Malabry","FRA - França","3261.92"
"2004","Anápolis","BRA - Brasil","2898.12"
"2004","Campo Mourão","BRA - Brasil","2737.12"
"2004","Videira","BRA - Brasil","2656.61"
"2004","Eldorado do Sul","BRA - Brasil","2415.10"
"2004","Diamantina","BRA - Brasil","2415.1"
"2004","Daejeon","CRS - Coréia do Sul","1857.75"
"2004","Cáceres","BRA - Brasil","1207.55"
"2004","Auzeville-Tolosane","FRA - França","929.92"
"2004","College Park","EUA - Estados Unidos","704.1"
"2004","Irvine","EUA - Estados Unidos","0"
"2005","Rio de Janeiro","BRA - Brasil","67909788.27"
"2005","São Paulo","BRA - Brasil","66954622.86"
"2005","Porto Alegre","BRA - Brasil","30266602.66"
"2005","Campinas","BRA - Brasil","28977871.33"
"2005","Belo Horizonte","BRA - Brasil","21574964.92"
"2005",NULL,"-","21165936.81"
"2005","Recife","BRA - Brasil","16893564.95"
"2005","Brasília","BRA - Brasil","16786936.74"
"2005","São Carlos","BRA - Brasil","16307355.50"
"2005","Florianópolis","BRA - Brasil","15245862.27"
"2005","Viçosa","BRA - Brasil","10883125.91"
"2005","Fortaleza","BRA - Brasil","8987316.93"
"2005","Ribeirão Preto","BRA - Brasil","8856220.19"
"2005","Salvador","BRA - Brasil","7440431.86"
"2005","Curitiba","BRA - Brasil","7214334.55"
"2005","Piracicaba","BRA - Brasil","6523057.44"
"2005","Niterói","BRA - Brasil","6213069.99"
"2005","Lavras","BRA - Brasil","5264187.19"
"2005","Natal","BRA - Brasil","4972457.75"
"2005","São José dos Campos","BRA - Brasil","4558353.67"
"2005","Belém","BRA - Brasil","4474779.46"
"2005","João Pessoa","BRA - Brasil","4252114.60"
"2005","Santa Maria","BRA - Brasil","3771800.76"
"2005","Maringá","BRA - Brasil","3345019.48"
"2005","Manaus","BRA - Brasil","3169634.26"
"2005","Araraquara","BRA - Brasil","2627418.92"
"2005","Campina Grande","BRA - Brasil","2477618.84"
"2005","Uberlândia","BRA - Brasil","2432401.75"
"2005","Goiânia","BRA - Brasil","2397976.70"
"2005","Pelotas","BRA - Brasil","2326704.23"
"2005","Londrina","BRA - Brasil","2141137.32"
"2005","Jaboticabal","BRA - Brasil","1989445.59"
"2005","Seropédica","BRA - Brasil","1794404.76"
"2005","Vitória","BRA - Brasil","1788146.55"
"2005","Rio Claro","BRA - Brasil","1653004.63"
"2005","London","ING - Inglaterra","1381337.32"
"2005","Maceió","BRA - Brasil","1257438.27"
"2005","Botucatu","BRA - Brasil","1224166.51"
"2005","Paris","FRA - França","1138506.11"
"2005","Campos dos Goytacazes","BRA - Brasil","1135740.36"
"2005","Rio Grande","BRA - Brasil","1059312.48"
"2005","São Leopoldo","BRA - Brasil","1023124.95"
"2005","Campo Grande","BRA - Brasil","1007342.59"
"2005","Juiz de Fora","BRA - Brasil","958728.92"
"2005","Ouro Preto","BRA - Brasil","896075.85"
"2005","Petrópolis","BRA - Brasil","893312.91"
"2005","Bauru","BRA - Brasil","772322.91"
"2005","São Luís","BRA - Brasil","750091.51"
"2005","Cuiabá","BRA - Brasil","668395.31"
"2005","São José do Rio Preto","BRA - Brasil","602601.80"
"2005","Oxford","ING - Inglaterra","510652.81"
"2005","São Cristóvão","BRA - Brasil","488659.24"
"2005","Aracaju","BRA - Brasil","482317.67"
"2005","Marília","BRA - Brasil","441679.88"
"2005","Teresina","BRA - Brasil","433894.43"
"2005","Itaguaí","BRA - Brasil","431827.52"
"2005","Itajubá","BRA - Brasil","410820.31"
"2005","Madrid","ESP - Espanha","409193.00"
"2005","Reading","ING - Inglaterra","409069.27"
"2005","Lorena","BRA - Brasil","398484.13"
"2005","Southampton","ING - Inglaterra","380111.80"
"2005","Assis","BRA - Brasil","379797.77"
"2005","Chicago","EUA - Estados Unidos","369999.31"
"2005","Montreal","CAN - Canadá","358600.80"
"2005","Gainesville","EUA - Estados Unidos","351771.25"
"2005","Lisboa","POR - Portugal","345751.90"
"2005","New York","EUA - Estados Unidos","344144.94"
"2005",NULL,"ING - Inglaterra","343362.36"
"2005","Passo Fundo","BRA - Brasil","316966.17"
"2005","Feira de Santana","BRA - Brasil","315266.96"
"2005","Barcelona","ESP - Espanha","292812.42"
"2005",NULL,"FRA - França","287483.28"
"2005","Berlin","RFA - Alemanha","283089.86"
"2005","Toronto","CAN - Canadá","272339.21"
"2005","Champaign","EUA - Estados Unidos","268456.13"
"2005",NULL,"RFA - Alemanha","255698.61"
"2005",NULL,"EUA - Estados Unidos","254976.41"
"2005","Santo Antônio de Goiás","BRA - Brasil","250647.57"
"2005","Cruz das Almas","BRA - Brasil","237419.99"
"2005","Tübingen","RFA - Alemanha","237121.12"
"2005","Roma","ITA - Itália","229587.14"
"2005","Los Angeles","EUA - Estados Unidos","221377.00"
"2005","Freiburg","RFA - Alemanha","220750.78"
"2005","Guaratinguetá","BRA - Brasil","220281.18"
"2005","Tallahassee","EUA - Estados Unidos","211791.26"
"2005","Bremen","RFA - Alemanha","210590.40"
"2005","Vancouver","CAN - Canadá","208217.07"
"2005","São Bernardo do Campo","BRA - Brasil","207592.69"
"2005","Wageningen","HOL - Holanda","203232.18"
"2005","Palmas","BRA - Brasil","201582.60"
"2005","Presidente Prudente","BRA - Brasil","187542.28"
"2005","Melbourne","AUS - Austrália","183678.39"
"2005","Canoas","BRA - Brasil","182567.95"
"2005","Aachen","RFA - Alemanha","179716.20"
"2005","Cambridge","EUA - Estados Unidos","179022.76"
"2005","Montpellier","FRA - França","178140.01"
"2005","Quebec","CAN - Canadá","177503.81"
"2005","Uberaba","BRA - Brasil","173796.83"
"2005","Ilhéus","BRA - Brasil","170405.84"
"2005","Corvallis","EUA - Estados Unidos","169817.76"
"2005","Ilha Solteira","BRA - Brasil","166567.06"
"2005","Dourados","BRA - Brasil","166234.35"
"2005","Caxias do Sul","BRA - Brasil","164342.99"
"2005","Ann Arbor","EUA - Estados Unidos","163713.60"
"2005","Nova Friburgo","BRA - Brasil","163493.92"
"2005","Raleigh","EUA - Estados Unidos","159796.24"
"2005","Orsay","FRA - França","159049.65"
"2005","Porto Velho","BRA - Brasil","157831.05"
"2005","Pirassununga","BRA - Brasil","157051.05"
"2005","Canberra","AUS - Austrália","156909.50"
"2005","Saint-Martin-d'Heres","FRA - França","155086.67"
"2005","Tucson","EUA - Estados Unidos","154086.97"
"2005","Cordeirópolis","BRA - Brasil","153694.46"
"2005","Itajaí","BRA - Brasil","151041.16"
"2005","Stuttgart","RFA - Alemanha","145713.75"
"2005","University Park","EUA - Estados Unidos","143753.52"
"2005","Sete Lagoas","BRA - Brasil","141914.86"
"2005","Cambridge","ING - Inglaterra","141068.63"
"2005","Araçatuba","BRA - Brasil","140608.44"
"2005","Ponta Grossa","BRA - Brasil","139075.41"
"2005","Atlanta","EUA - Estados Unidos","133191.92"
"2005","Valencia","ESP - Espanha","132770.76"
"2005","Guelph","CAN - Canadá","130500.83"
"2005","Toulouse","FRA - França","130359.33"
"2005","Philadelphia","EUA - Estados Unidos","130135.35"
"2005","MADISON WI","EUA - Estados Unidos","129663.25"
"2005","Hamburg","RFA - Alemanha","129299.85"
"2005","Manchester","ING - Inglaterra","129057.00"
"2005","Austin","EUA - Estados Unidos","128302.49"
"2005","Nancy","FRA - França","128176.11"
"2005","Cerdanyola del Valles","ESP - Espanha","127600.75"
"2005","Louvain-la-Neuve","BEL - Bélgica","126928.86"
"2005","Utrecht","HOL - Holanda","121906.53"
"2005","Milan","ITA - Itália","120986.43"
"2005","Stanford","EUA - Estados Unidos","119679.66"
"2005","Tours","FRA - França","118345.30"
"2005","Bento Gonçalves","BRA - Brasil","117784.87"
"2005","Blumenau","BRA - Brasil","117535.32"
"2005","Bloomington","EUA - Estados Unidos","117264.46"
"2005","Mossoró","BRA - Brasil","117238.42"
"2005","Ithaca","EUA - Estados Unidos","116821.75"
"2005","Bananeiras","BRA - Brasil","116363.03"
"2005","Mogi das Cruzes","BRA - Brasil","115171.91"
"2005","Itabuna","BRA - Brasil","114888.86"
"2005","Porto","POR - Portugal","112351.18"
"2005","Chapel Hill","EUA - Estados Unidos","111496.58"
"2005","Cascavel","BRA - Brasil","110709.70"
"2005","Wurzburg","RFA - Alemanha","108851.89"
"2005","La Serena","CHL - Chile","108309.72"
"2005","Bragança","BRA - Brasil","108163.35"
"2005","Providence","EUA - Estados Unidos","107387.43"
"2005","São João del Rei","BRA - Brasil","106856.59"
"2005","Brisbane","AUS - Austrália","106017.52"
"2005","Göttingen","RFA - Alemanha","104912.79"
"2005","Areia","BRA - Brasil","102922.59"
"2005","Brighton","ING - Inglaterra","102715.50"
"2005","Uppsala","SUE - Suécia","102461.63"
"2005","Evanston","EUA - Estados Unidos","102189.27"
"2005","Townsville","AUS - Austrália","101772.39"
"2005","Davis","EUA - Estados Unidos","101065.39"
"2005","Montes Claros","BRA - Brasil","100784.09"
"2005","Potsdam","RFA - Alemanha","100382.15"
"2005","San Diego","EUA - Estados Unidos","99828.64"
"2005","Petrolina","BRA - Brasil","99715.50"
"2005","Granada","ESP - Espanha","97731.06"
"2005","York","ING - Inglaterra","97656.05"
"2005","Salamanca","ESP - Espanha","97647.61"
"2005","Córdoba","ESP - Espanha","97552.16"
"2005","Miramare","ITA - Itália","96159.37"
"2005","Leeds","ING - Inglaterra","95879.41"
"2005","Denver","EUA - Estados Unidos","95576.61"
"2005","Grenoble","FRA - França","93779.34"
"2005","Boston","EUA - Estados Unidos","93610.77"
"2005","Lyon","FRA - França","91779.59"
"2005",NULL,"ESP - Espanha","91770.06"
"2005","New Haven","EUA - Estados Unidos","91676.25"
"2005","Santiago de Compostela","ESP - Espanha","91166.09"
"2005","Batavia","EUA - Estados Unidos","91120.96"
"2005","Sherbrooke","CAN - Canadá","89356.37"
"2005","Nanterre","FRA - França","88605.20"
"2005","Palmerston North","NZL - Nova Zelândia","87847.57"
"2005","Pontal do Paraná","BRA - Brasil","87531.32"
"2005","Innsbruck","AUT - Austria","87005.07"
"2005","Pessac","FRA - França","84982.74"
"2005","Baltimore","EUA - Estados Unidos","84780.24"
"2005","Santa Cruz","EUA - Estados Unidos","84365.57"
"2005","Compiegne","FRA - França","84316.86"
"2005","Torino","ITA - Itália","82041.84"
"2005","Kassel","RFA - Alemanha","81423.68"
"2005","Marseille","FRA - França","80821.41"
"2005","Minneapolis","EUA - Estados Unidos","79667.84"
"2005","New Brunswick","EUA - Estados Unidos","79265.09"
"2005","Hannover","RFA - Alemanha","79261.45"
"2005","Newcastle","AUS - Austrália","79148.48"
"2005","Oakland","EUA - Estados Unidos","78422.51"
"2005","Munich","RFA - Alemanha","77918.46"
"2005","West Lafayette","EUA - Estados Unidos","76063.25"
"2005","Santana de Parnaíba","BRA - Brasil","75239.71"
"2005",NULL,"ITA - Itália","74968.74"
"2005","Uxbridge","ING - Inglaterra","74966.07"
"2005","Wollongong","AUS - Austrália","73392.81"
"2005","Belfast","IRN - Irlanda do Norte","73346.18"
"2005","Poitiers","FRA - França","73202.29"
"2005","Mexico City","MEX - México","71201.78"
"2005","Braunschweig","RFA - Alemanha","69809.08"
"2005","Ferrara","ITA - Itália","69281.01"
"2005","Rio Branco","BRA - Brasil","69237.14"
"2005","Mainz","RFA - Alemanha","69147.07"
"2005","Volta Redonda","BRA - Brasil","68522.90"
"2005","Copenhagen","DIN - Dinamarca","67459.6"
"2005","Boulder","EUA - Estados Unidos","66778.03"
"2005","Edinburgh","ESC - Escócia","66542.63"
"2005","Três Lagoas","BRA - Brasil","66430.44"
"2005","Barueri","BRA - Brasil","66176.28"
"2005","Murcia","ESP - Espanha","66127.44"
"2005","Bristol","ING - Inglaterra","65562.67"
"2005","Durham","EUA - Estados Unidos","65531.8"
"2005","Amsterdam","HOL - Holanda","65404.01"
"2005","Concórdia","BRA - Brasil","64950.29"
"2005","Bragança Paulista","BRA - Brasil","64708.08"
"2005","Nottingham","ING - Inglaterra","63411.97"
"2005","Iowa","EUA - Estados Unidos","62903.1"
"2005","Cleveland","EUA - Estados Unidos","62223.86"
"2005","Logan","EUA - Estados Unidos","61618.09"
"2005","Fresno","EUA - Estados Unidos","61107.3"
"2005","Itatiba","BRA - Brasil","59994.68"
"2005","Canterbury","ING - Inglaterra","59826.58"
"2005","Regensburg","RFA - Alemanha","59793.26"
"2005","Victoria","CAN - Canadá","58715.61"
"2005","Zurich","SUI - Suiça","57389.91"
"2005","Tampa","EUA - Estados Unidos","57057.59"
"2005","Baton Rouge","EUA - Estados Unidos","56362.12"
"2005","Criciúma","BRA - Brasil","56303.40"
"2005","Montgomery","EUA - Estados Unidos","56109.86"
"2005","Bonn","RFA - Alemanha","55810.6"
"2005","Vitória da Conquista","BRA - Brasil","55649.02"
"2005","London","CAN - Canadá","55005.12"
"2005","Saint-Denis","FRA - França","54327.38"
"2005","Dahlonega","EUA - Estados Unidos","53468.57"
"2005","Chasseneuil-du-Poitou","FRA - França","53071.64"
"2005","Kansas City","EUA - Estados Unidos","52996.86"
"2005","Rennes","FRA - França","52822.05"
"2005","São Caetano do Sul","BRA - Brasil","52149.60"
"2005",NULL,"CAN - Canadá","51775.27"
"2005","Toledo","ESP - Espanha","51712.86"
"2005","Strasbourg","FRA - França","51417.43"
"2005","Chatenay-Malabry","FRA - França","51415.81"
"2005","Portland","EUA - Estados Unidos","51155.03"
"2005","Valdivia","CHL - Chile","50675.28"
"2005","Fredericton","CAN - Canadá","50318.97"
"2005","Tautenburg","RFA - Alemanha","50070.35"
"2005","Fairfax","EUA - Estados Unidos","49841.89"
"2005",NULL,"CRC - Costa Rica","49535.24"
"2005","Faro","POR - Portugal","49114.47"
"2005","Enschede","HOL - Holanda","48821.93"
"2005","Florence","ITA - Itália","48553.30"
"2005","Pittsburgh","EUA - Estados Unidos","48472.88"
"2005","Golden","EUA - Estados Unidos","48076.77"
"2005","Kaiserslautern","RFA - Alemanha","47555.32"
"2005","Brussels","BEL - Bélgica","47530.82"
"2005","Santa Barbara","EUA - Estados Unidos","47217.52"
"2005","Rochester","EUA - Estados Unidos","47143.86"
"2005","Braga","POR - Portugal","47088.02"
"2005",NULL,"DIN - Dinamarca","46726.11"
"2005","Ulm","RFA - Alemanha","46449.13"
"2005","Boa Vista","BRA - Brasil","46409.03"
"2005","Troy","EUA - Estados Unidos","46379.79"
"2005","Fayetteville","EUA - Estados Unidos","45833.7"
"2005","Cold Spring Harbor","EUA - Estados Unidos","45613.60"
"2005","Manhattan","EUA - Estados Unidos","44853.87"
"2005","Arlington","EUA - Estados Unidos","43962.98"
"2005","Oxford","EUA - Estados Unidos","43522.26"
"2005","Bath","ING - Inglaterra","42696.63"
"2005","Aveiro","POR - Portugal","42335.35"
"2005","Sumaré","BRA - Brasil","42152.64"
"2005","Albuquerque","EUA - Estados Unidos","42136.05"
"2005","Edmonton","CAN - Canadá","42008.88"
"2005","Lages","BRA - Brasil","41070.41"
"2005",NULL,"AUT - Austria","41010.99"
"2005","Corumbá","BRA - Brasil","40846.47"
"2005","Bochum","RFA - Alemanha","40547.07"
"2005","Colchester","ING - Inglaterra","40303.21"
"2005","Siena","ITA - Itália","40020.12"
"2005","Olinda","BRA - Brasil","39982.80"
"2005","Bern","SUI - Suiça","39887.76"
